customer_id,full_name,phone,email,birth_date,city,segment,registration_date,status
10158,Самуил Елизарович Фадеев,325088121667,daltonmartinez@example.org,1983-04-16,Atyrau,affluent,2024-12-27,active
10159,Susan Avila,,ewilliams@example.org,1970-02-10,Shymkent,mass,2025-04-30,inactive
10160,Колесникова Элеонора Матвеевна,485309863094,aponomareva@example.org,1969-01-08,Almaty,mass,2022-02-17,active
10161,Сидор Еремеевич Кулагин,366182346583,zkirk@example.com,2000-04-22,Almaty,mass,2025-10-11,active
10162,Лукия Аркадьевна Борисова,375233871185,carolynbryant@example.net,2002-08-05,Almaty,mass,2022-05-17,inactive
10163,Савин Ярослав Адамович,739025853904,stanimirsorokin@example.com,1981-09-23,Almaty,mass,2025-01-05,active
10164,Matthew Hartman,782156011217,wesley44@example.net,1983-06-02,Almaty,mass,2025-01-09,active
10165,Natalie Lindsey,548035164720,whitneymichael@example.org,1978-04-29,Astana,premium,2023-12-28,inactive
10166,Полина Васильевна Веселова,015972454105,christopher93@example.net,2002-02-09,Atyrau,mass,2025-11-06,active
10167,Derek Arnold,197726473928,kondrati54@example.com,2003-09-14,Atyrau,affluent,2021-05-03,blocked
10168,Фёкла Евгеньевна Власова,231678239061,jaroslav1971@example.net,1993-05-28,Atyrau,mass,2022-02-15,active
10169,Diana Robertson,648052480758,adam35@example.net,1966-11-18,Shymkent,mass,2022-06-10,active
10170,Валерий Гордеевич Федотов,783294376524,sisoevafekla@example.com,1997-04-11,Atyrau,premium,2023-12-06,active
10171,Екатерина Егоровна Зайцева,997310840235,rjones@example.com,2000-01-15,Astana,premium,2025-04-19,inactive
10172,Mr. Travis Reid,249430822905,smithjesse@example.com,1976-02-05,Karaganda,mass,2025-12-03,active
10173,Sara Hernandez,483010866414,,1994-08-18,Karaganda,mass,2023-10-30,inactive
10174,Юдин Вячеслав Матвеевич,110932851151,hjakovlev@example.net,1995-11-07,Shymkent,mass,2022-06-05,active
10175,Антонина Борисовна Зыкова,745663807758,timur_62@example.net,1972-03-01,Atyrau,mass,2024-01-26,active
10176,Кира Павловна Белоусова,983780763573,,2000-01-19,Shymkent,affluent,2023-06-09,active
10177,Aaron Thompson,407587281313,aksenovtimur@example.org,1976-01-05,Astana,mass,2024-11-04,blocked
10178,Michelle Reynolds,859778282430,apriljensen@example.org,1970-03-12,Astana,mass,2025-09-15,inactive
10179,Daniel Martin,853040654139,,1978-10-13,Atyrau,premium,2024-05-16,blocked
10180,Елисеева Лариса Артемовна,579691930509,vladimir_1970@example.org,2002-01-23,Shymkent,premium,2024-03-27,blocked
10181,Туров Ермил Ефремович,556958604866,varfolome_2014@example.net,1988-02-03,Almaty,affluent,2025-01-06,blocked
10182,Sean Perez,668604265461,jenniferfranco@example.org,2002-05-19,Almaty,mass,2024-03-25,active
10183,Maria Parker,503036367023,angel40@example.net,1981-09-29,Atyrau,mass,2023-05-04,active
10184,Алексей Всеволодович Жуков,906270290164,,1966-10-22,Atyrau,mass,2022-07-23,active
10185,Douglas Curry,606780034775,,2005-05-28,Karaganda,premium,2025-10-30,active
10186,Sara Allen,083885337159,dcarlson@example.com,1981-02-03,Astana,premium,2023-08-29,active
10187,Jennifer Smith,639675467066,rneal@example.net,1978-01-17,Karaganda,affluent,2022-12-22,active
10188,Ширяев Максимильян Артурович,113710546222,iljablinov@example.org,1974-09-29,Astana,premium,2024-08-21,active
10189,Stephen Coleman,945240844471,wesley73@example.com,1984-08-06,Karaganda,premium,2024-12-09,active
10190,Casey Walker,439506039490,erofe_82@example.com,1975-05-04,Almaty,mass,2026-03-18,inactive
10191,Brian Nash,427246176696,jvasquez@example.com,1995-05-12,Atyrau,affluent,2021-07-10,active
10192,David Garcia,041797287228,medinakelly@example.com,1982-06-02,Almaty,mass,2024-11-21,inactive
10193,Larry Marshall,599956185833,larisa_86@example.org,2003-02-06,Karaganda,mass,2022-05-17,active
10194,Gerald Ford,752785883276,,1968-08-16,Atyrau,affluent,2022-02-19,active
10195,Шестакова Анжела Владимировна,391195853832,fitzpatrickdennis@example.com,1982-07-20,Almaty,mass,2023-08-24,active
10196,Lauren Phillips,742881608232,gregorykelley@example.com,1992-08-22,Atyrau,mass,2026-04-01,active
10197,Гордей Теймуразович Гусев,968928556463,boyermaria@example.net,1989-11-27,Almaty,affluent,2021-10-02,active
10198,Куликов Эммануил Эдгарович,458426399931,kimberly80@example.net,1970-11-26,Astana,mass,2024-07-01,inactive
10199,Elijah Cooley,152280557746,chenbeverly@example.org,1998-09-12,Atyrau,affluent,2025-02-22,active
10200,Антонина Романовна Федотова,696801084684,danielle96@example.org,2001-05-20,Astana,mass,2024-07-31,active
10201,Joseph Smith,644947781169,rsuhanov@example.com,1980-11-24,Karaganda,mass,2025-04-16,active
10202,Маркова Елена Викторовна,772732633254,luiswashington@example.com,1966-05-12,Shymkent,mass,2021-06-07,active
10203,Куликов Венедикт Измаилович,319694309905,moise68@example.com,1972-08-26,Shymkent,mass,2024-12-13,inactive
10204,Shawn King,007678308450,tanderson@example.org,1999-04-13,Almaty,premium,2021-09-09,blocked
10205,Август Харлампьевич Юдин,316228347983,bryandavis@example.org,2002-11-06,Atyrau,mass,2025-07-26,active
10206,Daniel Hughes,265477694221,millsteresa@example.com,1981-10-07,Astana,mass,2021-09-08,active
10207,Ладислав Давыдович Лихачев,439804268026,denis_1978@example.com,1994-01-28,Shymkent,mass,2021-11-03,active
10208,Октябрина Валериевна Семенова,390168938225,,1991-04-28,Karaganda,mass,2021-12-10,active
10209,Kathleen Jones,738177358298,james35@example.net,1981-11-29,Karaganda,mass,2021-08-11,inactive
10210,Amy David,319663918337,madeline66@example.org,1977-09-01,Almaty,mass,2025-12-22,active
10211,Меркушева Евдокия Вадимовна,058805376556,evstigne_1983@example.com,2001-07-17,Astana,mass,2025-10-18,active
10212,Валерия Игоревна Романова,316446864603,timofekozlov@example.org,1989-10-02,Karaganda,mass,2022-10-22,inactive
10213,Иванов Ювеналий Ермолаевич,486448433873,,2005-04-30,Atyrau,mass,2023-11-17,active
10214,Mark Stephenson,536741964206,allenbates@example.com,2001-07-01,Astana,premium,2023-11-22,active
10215,Соболев Савватий Артурович,096555436579,margarita2020@example.org,2006-03-18,Astana,mass,2026-03-20,active
10216,Brian Wilson,759961051125,natalja_1991@example.org,1991-05-15,Almaty,premium,2023-07-27,active
10217,Brian Price,325473542824,fuentesjeffrey@example.net,1998-12-01,Atyrau,mass,2024-06-03,inactive
10218,Ryan Martin,660156034288,velimirsmirnov@example.org,1978-07-24,Almaty,mass,2022-10-15,blocked
10219,Максимов Рюрик Измаилович,790587797941,mbest@example.org,1973-12-21,Atyrau,premium,2026-04-06,active
10220,Jamie Williams,560864303440,wintersjeffrey@example.org,1966-11-10,Almaty,affluent,2023-01-09,active
10221,Наум Бенедиктович Волков,,,1993-02-22,Karaganda,mass,2023-04-07,inactive
10222,Jason Thompson,782125347284,,1986-05-06,Astana,mass,2021-08-21,active
10223,Мария Романовна Аксенова,313956937255,shannon96@example.net,1973-11-10,Shymkent,mass,2023-08-15,inactive
10224,Лаврентьев Виссарион Харлампьевич,445906937224,kylie67@example.net,1970-12-07,Almaty,mass,2024-07-25,blocked
10225,Эрнест Якубович Елисеев,631440652047,glopez@example.net,1985-12-12,Shymkent,mass,2023-03-20,active
10226,Глафира Владиславовна Белякова,925135970872,velezanthony@example.org,1973-01-13,Shymkent,mass,2024-12-31,active
10227,Николай Геннадиевич Карпов,780210926163,stacy72@example.org,1971-07-31,Almaty,mass,2023-06-26,active
10228,James Sanchez,169272520379,michael87@example.com,1972-02-21,Atyrau,mass,2025-12-20,active
10229,Ryan Gonzalez,543269096252,vlas68@example.org,1997-12-11,Astana,mass,2025-07-28,active
10230,Alvin Webb,028546301609,gorde_26@example.net,1984-05-29,Atyrau,mass,2025-02-13,active
10231,Яковлев Евстафий Бенедиктович,659502278417,tcohen@example.com,1989-11-16,Astana,affluent,2023-12-08,inactive
10232,Белова Полина Борисовна,323673065917,jessesullivan@example.net,2000-08-15,Shymkent,mass,2023-10-26,active
10233,тов. Анисимов Соломон Юльевич,,mark54@example.org,1968-02-26,Astana,mass,2023-12-30,active
10234,Gary Matthews,154577841988,karl2002@example.com,1980-05-19,Almaty,mass,2023-11-16,active
10235,Monica Thomas,755642124786,marcus75@example.org,1979-12-02,Atyrau,premium,2025-11-22,active
10236,Логинова Галина Петровна,627650912235,tyronepadilla@example.org,1989-12-26,Shymkent,affluent,2025-12-11,blocked
10237,Megan Peterson,230720190765,,1982-01-13,Karaganda,mass,2022-10-02,inactive
10238,Исакова Кира Ильинична,530145391781,martin61@example.org,1993-10-01,Karaganda,premium,2025-08-03,active
10239,Kim Mcknight,835863287721,danielward@example.com,1968-03-14,Atyrau,affluent,2023-08-02,inactive
10240,Самойлов Дементий Владленович,,,2004-08-14,Karaganda,mass,2024-03-15,active
10241,Crystal White,789771554242,milovan_47@example.net,1982-04-14,Almaty,mass,2024-02-22,active
10242,Christopher Young,808293140874,jessicagarrett@example.net,1998-04-29,Astana,affluent,2023-03-10,active
10243,Glenda Lynch,977878732255,,1967-08-10,Astana,mass,2024-04-05,inactive
10244,Любосмысл Федосьевич Ситников,739422289512,savelevakim@example.org,1984-07-30,Shymkent,affluent,2023-04-10,active
10245,Субботина Раиса Альбертовна,838832475155,izot_1986@example.net,2001-05-18,Astana,mass,2025-06-01,active
10246,Heather Williams,501337217174,prohor_93@example.com,1982-11-12,Karaganda,mass,2021-09-20,inactive
10247,Ashley Ball,802928405654,ermilterentev@example.com,2003-10-23,Astana,premium,2023-05-06,active
10248,Deborah Barnes,694735932660,agap69@example.net,1982-02-12,Shymkent,mass,2026-02-04,active
10249,Christine Mosley,292231969128,matveovchinnikov@example.org,1998-04-02,Karaganda,affluent,2021-11-13,inactive
10250,г-жа Маслова Иванна Даниловна,874783614378,stevensonjoseph@example.net,1969-08-21,Shymkent,premium,2023-03-31,active
10251,Mark Sharp,703770329704,jeffreyking@example.com,1993-01-17,Almaty,mass,2025-05-14,inactive
10252,Richard Reed,804015129184,alina_2000@example.net,1995-05-22,Astana,affluent,2025-10-18,inactive
10253,Jill Sanders,075116063035,leeadam@example.org,1969-01-31,Shymkent,mass,2022-11-15,active
10254,Раиса Феликсовна Колобова,431033551162,shawnperez@example.org,1981-04-22,Shymkent,mass,2022-08-30,inactive
10255,Amanda Cruz,995592514492,amy59@example.net,1968-08-25,Karaganda,premium,2024-06-25,inactive
10256,г-н Новиков Тихон Андреевич,,ostevenson@example.org,1976-04-23,Almaty,mass,2022-04-05,active
10257,Спиридон Аксёнович Филиппов,051722830731,pahom_73@example.org,1983-03-13,Astana,mass,2025-12-27,inactive
10258,Юдин Добромысл Иларионович,179016048872,,1968-04-07,Shymkent,premium,2021-09-04,active
10259,Todd Wood,181562660353,,2007-05-11,Atyrau,mass,2021-10-24,active
10260,Нина Эльдаровна Павлова,360797916594,,2004-12-30,Shymkent,mass,2022-12-10,active
10261,Галина Богдановна Владимирова,495752113438,kazimir_22@example.net,1998-01-22,Atyrau,mass,2021-08-04,inactive
10262,Bruce Morales,354628904314,fadeevamvrosi@example.net,2007-02-23,Astana,premium,2026-02-21,inactive
10263,William George,863281833056,cwaller@example.net,1980-12-17,Almaty,premium,2023-12-16,blocked
10264,Климент Иосифович Лапин,221783524315,lapinbazhen@example.net,1979-01-02,Karaganda,mass,2023-08-01,inactive
10265,Scott Welch,030064147217,,1976-02-03,Almaty,premium,2021-05-11,blocked
10266,Mark Adams,448558575971,hornemichele@example.com,1980-07-09,Astana,mass,2022-07-10,blocked
10267,Melanie Powell,921662950925,savvatiburov@example.net,2004-03-17,Karaganda,mass,2022-03-05,active
10268,Нонна Станиславовна Богданова,562550498236,davidovanina@example.com,1998-05-16,Atyrau,premium,2023-05-04,active
10269,Фролов Корнил Дорофеевич,577224878996,odintsovaanzhela@example.org,1976-02-25,Atyrau,mass,2024-01-24,active
10270,Маргарита Тарасовна Хохлова,696191893321,pantelemon_19@example.net,1985-03-20,Shymkent,affluent,2026-02-20,blocked
10271,Sarah Johnson,,princewendy@example.com,1973-08-05,Atyrau,premium,2023-04-27,active
10272,Jonathan Morse,937428589235,nicholas17@example.net,1990-10-16,Astana,mass,2024-08-28,active
10273,John Kramer,619182852788,sergeignatev@example.com,2000-12-02,Astana,premium,2022-05-12,blocked
10274,Tiffany Barron,439545950349,thomassmith@example.com,1979-05-17,Almaty,mass,2024-05-23,blocked
10275,David Diaz,356307009411,ckopilov@example.net,1996-12-08,Karaganda,premium,2024-10-04,inactive
10276,Leslie Griffin,026515591465,natan_30@example.com,1968-12-02,Almaty,premium,2022-08-20,blocked
10277,Adam Houston,755811834793,rbarton@example.org,1997-11-18,Almaty,mass,2022-05-25,active
10278,Фролов Всеслав Артемьевич,970878264998,david78@example.org,2001-05-20,Shymkent,mass,2022-06-28,blocked
10279,Спартак Жоресович Матвеев,426417465276,mpeters@example.org,2006-03-14,Almaty,mass,2024-01-03,inactive
10280,Kimberly Newton,834288011708,rbaker@example.com,1986-03-02,Karaganda,mass,2024-12-23,active
10281,Дарья Артемовна Коновалова,544310144631,kuprijan_91@example.net,1994-06-24,Almaty,mass,2025-04-15,active
10282,Моисей Трифонович Королев,795930694828,roberto40@example.org,1977-03-10,Atyrau,mass,2021-07-17,inactive
10283,Прохоров Конон Валентинович,296391944495,stanimir57@example.org,2001-09-29,Karaganda,mass,2021-06-15,blocked
10284,Лыткина Ирина Константиновна,856603479411,gromovstojan@example.com,1988-09-12,Atyrau,affluent,2023-10-24,blocked
10285,Митофан Жанович Коновалов,197348192817,kiselevvissarion@example.com,2000-01-20,Shymkent,mass,2025-04-04,inactive
10286,Christina Green,094225706215,wvance@example.org,1990-07-03,Astana,affluent,2024-06-15,active
10287,Трофимов Яков Ермолаевич,975910087771,linda28@example.com,1985-10-25,Atyrau,affluent,2021-11-02,blocked
10288,Светлана Ждановна Шарова,908881185132,gramirez@example.org,1993-12-27,Almaty,premium,2025-09-25,active
10289,Савелий Жоресович Максимов,408172413534,tamara39@example.com,1982-07-10,Karaganda,mass,2021-09-29,blocked
